Feature1,Feature2,Feature3,Feature4,Feature5,Feature6,Feature7,Feature8,Feature9,Feature10,Feature11,Feature12,Feature13,Feature14,Feature15,Feature16,Feature17,Feature18,Feature19,Feature20,Feature21,Feature22,Feature23,Feature24,Feature25,Feature26,Feature27,Feature28,Feature29,Feature30,Label
0.737649511149557,0.36142854259321533,0.5661710753036865,0.14808621122243082,0.5544617689936235,0.45090703507796515,0.7764129633080157,0.20523331042798998,0.6556351004932331,0.3500269204143366,0.8181597872927525,0.39097579143228767,0.9526956735842536,0.6009667656635151,0.2966213638638241,0.8434542690175058,0.47421895044740503,0.6288582645681364,0.6677975042011579,0.6060701742958052,0.8668235074988848,0.32867637586441356,0.5252572396502384,0.04902112246374091,0.14497674216882428,0.49139490938807306,0.9694170573267691,0.6379907825100887,0.6782406895162287,0.19250181897064,0.0
0.5414731309372076,0.40844615295767117,0.7980743578937307,0.17616959711729197,0.11026386168125024,0.18916337729179533,0.25960990687154106,0.9062242261261282,0.9032814211356355,0.21666206309285607,0.9701481272155917,0.25081446321542544,0.5020926895435354,0.445409260990804,0.8006883485473865,0.4844425279824359,0.7996739385742775,0.5781471100346335,0.45737109100129236,0.041380224184788816,0.309896500276412,0.905886317020764,0.20996203747337017,0.3863592335518883,0.06684489565985263,0.35137824274887564,0.36178989853953303,0.17686900978828912,0.585633370959526,0.699694885656509,1.0
0.8866271306495235,0.6941224268756895,0.3041772832132571,0.62725376552048,0.7407753491088955,0.7520689724763747,0.11401405958182176,0.5679258432810266,0.8951893934408761,0.9018506389788399,0.014469968343104544,0.4821214431463442,0.294681226542686,0.48373292886457253,0.43834487294435887,0.12729561851320736,0.7556386231516722,0.715011119402958,0.9783863374533127,0.2957404273271622,0.5338452176994317,0.9200928659776608,0.4247870241786511,0.26496752231942877,0.8321445230723347,0.586926120034726,0.29987949163597394,0.3172934529349003,0.48142222270931034,0.43281662819686384,0.0
0.5268362660589504,0.0011674496298608172,0.721666544501175,0.27605817278989386,0.7750618201733406,0.33734800212052496,0.0430483844538998,0.6752514528117595,0.32183549103333187,0.5951342370632897,0.014167631393901536,0.7504016975138558,0.8481635664336946,0.6064774077406642,0.6956371081915012,0.5494471449896601,0.6999332987614424,0.8984834603605932,0.7644232313396668,0.6609169354453543,0.1291322859324221,0.35733572967021754,0.8257968895756463,0.3598314590124979,0.34876280140008686,0.09198731253606551,0.5385892477724877,0.646366225188862,0.7022362505122332,0.8559856440277617,0.0
0.8636971627710144,0.6170143172097468,0.322446193301391,0.9931620757908675,0.12378357957841624,0.6562383855554632,0.421577195482177,0.626922742269577,0.9414401523076185,0.4025438480851732,0.18814609674876237,0.7912561936583994,0.9479805936938156,0.29892796617530004,0.2997227407786074,0.24705937009348256,0.20004080704455496,0.4450380244923685,0.35825344700928796,0.31403612377401047,0.781790027909058,0.08065339887793099,0.44275771056890934,0.09335752778151873,0.5705755549769622,0.3262220610692095,0.5668221625115961,0.9819860473393409,0.04003061569611033,0.09383944621430029,1.0
0.04724271820433068,0.09964404879902122,0.4483440443945058,0.3061030519112228,0.6569945203415273,0.6713481691713853,0.9227805507422302,0.8066953021046429,0.7368084023848166,0.4099938125002327,0.3560252465811261,0.3240545297256159,0.7981702969606507,0.7791102419051086,0.9434460054132251,0.7165839911940596,0.6230102867344819,0.43449373605685004,0.02052425230749577,0.5359861399879037,0.7365867204332458,0.5450742200103216,0.6590419297809027,0.40346452555910806,0.8416235052278801,0.4914601477421634,0.5505429850921505,0.28544295396010233,0.5926155413075136,0.6476025852415923,0.0
0.763407165774796,0.5752560540253017,0.39715443090243974,0.00856230935833524,0.2403310400763371,0.6113286398536889,0.5546329995611552,0.7535322889335391,0.7867065004630549,0.1976182535564196,0.30486081344817473,0.849049596084803,0.6144950139541662,0.47624802236310415,0.549106418654781,0.7182804817672457,0.6030241238234443,0.3155325009042306,0.0598144547895445,0.7551160179385941,0.548978206340603,0.16808474119923555,0.23436247894128082,0.019343616025633947,0.2059540122542326,0.4715193829366384,0.8135909534532274,0.961951646258921,0.30270289984665855,0.9719240076231108,0.0
0.5990605088191673,0.8022216640398111,0.6914146798481681,0.42931525512638913,0.2806947036561581,0.11025705727488622,0.7052726682181137,0.9574607751302125,0.8232889497378,0.7982063706413554,0.9663445448257488,0.37958384205669093,0.5302476434489561,0.7803384063044357,0.2568231889001773,0.6581570018197586,0.5609476856190623,0.2677388047836924,0.2956148430487121,0.2482991550126339,0.10413807060742908,0.9951596450100728,0.7684977836495648,0.9422037566596861,0.44563262130833603,0.7192814609689797,0.7875340840948337,0.46723782272780046,0.9556126936698257,0.12776279504897492,0.0
0.7329209055802108,0.7566881510133338,0.022322926827222367,0.028654264752884906,0.012788266579341068,0.990279675408005,0.5470286746876915,0.6813776064559045,0.3659456114221904,0.0008004000651642418,0.8540161660737574,0.11329955002682834,0.9526214919940509,0.5253644626858079,0.05340413034912039,0.1211806303349442,0.35836596325505155,0.9959932428142849,0.6780325783831049,0.27379083868767584,0.45575603237187656,0.24492157156002403,0.5242900198238521,0.8657423007522874,0.29012923044329464,0.9240083096563793,0.46791160807972987,0.04036253702557502,0.0961527384992219,0.9309404105522622,1.0
0.41979033192881854,0.22588455365447935,0.28576013765993635,0.3043976305041256,0.5871817588534298,0.5975536859767248,0.2238110279288803,0.09292563472913995,0.8736070282867628,0.2205844569183506,0.6460026283944441,0.6900700876798317,0.5622635259141535,0.9679500523524703,0.8537577119016256,0.2765546125889462,0.3409067046547517,0.5110924948245718,0.8484510679569517,0.9630487641946858,0.4280484268483943,0.5652432687978765,0.6462144392630401,0.6775707479232235,0.22842949982963023,0.5567093067982277,0.6958447372399625,0.7939294738152716,0.698386121522846,0.8690586840414799,0.0
0.40289596394144445,0.26448033771829305,0.29745886240979447,0.8538709185664081,0.5648564501810642,0.18297941803463513,0.39102915089585233,0.4451595481892493,0.9516485212825894,0.8945688150166662,0.8404381332236409,0.30417165557518877,0.30254504934447557,0.9786984964100321,0.059826203298086966,0.15773749064827625,0.16870774210624517,0.5497132921058329,0.9240361469365391,0.7487219375333893,0.42895522226256977,0.41627713118940846,0.5737626153538153,0.553452486678989,0.5370877949772648,0.12326887314636192,0.4284537607045924,0.09483840702272817,0.8455169603623095,0.27836542276851706,1.0
0.8569269743355041,0.7383152797526715,0.4814587393240308,0.10088803095103172,0.04520588899027922,0.5692121754803735,0.8483625010869581,0.3946202776671205,0.5774486142673914,0.9581662592795929,0.6049069614864807,0.800407678071908,0.8781130185782051,0.1087248401748252,0.7158308536616719,0.034130676412114314,0.5463314830682244,0.5615404478143816,0.5987008770129096,0.841558041772894,0.24474349093702608,0.5196280718595335,0.5964934292049461,0.07773564165957636,0.7824479216171966,0.7210683687294545,0.8173555536756586,0.09459891620905769,0.8400471890705357,0.04411194868373225,0.0
0.5134229715277034,0.38237098875166897,0.46398535428137355,0.2891403569898844,0.395907236097082,0.0002925606435394412,0.8384154195474233,0.7938042564777636,0.4562041009054295,0.5909088818075146,0.2057239637159768,0.915932804826576,0.7957425408373486,0.07511405772081226,0.8218900126207022,0.6932043908286911,0.06281511122264982,0.9554274379907569,0.8531509817078157,0.024334921854967106,0.03766155806200988,0.8626083707863565,0.01852871851356941,0.3993965341658836,0.8070394222763907,0.3667579512271132,0.9472553431386115,0.7260739834026021,0.19052267132282708,0.8795098190041398,0.0
0.030495246992165104,0.8907749226305579,0.5483558788728694,0.4326943835103534,0.14928309556367914,0.32750282943638065,0.9928558341335476,0.928298714083595,0.2011327627897529,0.8497862594527316,0.9069463561129453,0.6940772402512667,0.820548511632778,0.8987059191377249,0.14939318772941235,0.5958753843904613,0.37980245939913104,0.8058982795347501,0.9529300805497857,0.3816717397543957,0.7117279367307914,0.6950503952595949,0.9577233340651496,0.34031247596069225,0.5549241920233411,0.9619850024984273,0.5320052514485712,0.0378756936278446,0.780903324445691,0.5865561333870657,1.0
0.6618557680141195,0.08833932463293537,0.87555075259664,0.558618189876203,0.8696693376612783,0.5140514440589451,0.609972233321075,0.390797784321922,0.05518851340894848,0.32210908786636216,0.6719098326429767,0.7541510579158063,0.8014390783984923,0.6088782723399274,0.005558190204244973,0.8757739269324015,0.564946239214271,0.5443585916439271,0.0456194961944294,0.3385963665075723,0.9539027825423777,0.6044558574516816,0.9925302124200793,0.9550737910277035,0.8851952992618777,0.4974640241981263,0.4574033290617726,0.6121640101986119,0.6860810580481744,0.44403802117702074,0.0
0.10155577080729994,0.2028604793629284,0.11905116412428007,0.9817202000476902,0.05658430862122654,0.448316129615571,0.27960064987159783,0.4958311965965213,0.4667079472415706,0.9791442290365746,0.22497708725289545,0.7577263755395384,0.924178082752268,0.9605611847207246,0.5639746359347367,0.30610878737039493,0.4116595590426809,0.5602994156545724,0.11781492970714702,0.15666060476431232,0.7070435364348451,0.808152593437771,0.5224717908857084,0.6362023043515144,0.7424391403097005,0.22607665078671624,0.18991925751521377,0.9665174574297806,0.6533882189271869,0.38061597824557825,0.0
0.01605712410499105,0.7205010685793508,0.7983166825262641,0.5146564258725598,0.621696356884194,0.6761794714578342,0.561610206110535,0.6053053133499763,0.8846462776296324,0.8080562742742554,0.7207064047322478,0.4006827896571844,0.054415863321960245,0.5595999231566372,0.6178699021342123,0.5503869105111299,0.8896095840758889,0.0025339996097942796,0.2405946737163548,0.953967903523287,0.8897023652084128,0.7655084971995091,0.5334798896448036,0.9392112980897795,0.5816535866763568,0.6223678797937952,0.32601211966243315,0.7911199830755418,0.5338020676934184,0.03197274474149148,0.0
0.40027573223659096,0.031395902511763385,0.05092520581179005,0.5474532577947588,0.23950187515978327,0.7015024392457397,0.40177429403250486,0.5841102829450272,0.7226769644762462,0.04977974562953891,0.9719290729752791,0.03336545379471956,0.6874530545056258,0.24731588343470445,0.2362359340849809,0.6479367795947573,0.16271372978828957,0.9618639644690126,0.030349251889762674,0.7847892624062242,0.27211965186802445,0.37629566475475784,0.1840282347452934,0.4564159817487893,0.9650067911998752,0.43509061448029995,0.9587011310747044,0.3634301763400104,0.9403583128767478,0.3455292154500732,1.0
0.49129800549909874,0.7652827081941012,0.6842481746679435,0.23942750209975283,0.5393108384572005,0.11297820754756527,0.26978406067471605,0.48662577481061764,0.06230905257236952,0.9886043952812514,0.6124245065766023,0.2458039223835229,0.41109842470355973,0.4973752262141967,0.4361157395817379,0.3497183175101315,0.36597757557394894,0.8378569916340493,0.9608657789503315,0.05262608345568032,0.7900050602907888,0.17153770489264497,0.5557098088444055,0.7616911999673347,0.22493995789197774,0.18166911059795254,0.5418255511310616,0.818454427191002,0.959263708521742,0.7151642788800172,0.0
0.7094768724957794,0.4269839070834488,0.5169836644805519,0.6229433283127068,0.3860628189591978,0.24778936828923281,0.844331345483627,0.871701890433831,0.555240222217462,0.4963052856980191,0.8812268923791883,0.15227947124175856,0.7159566195760301,0.9447565997140344,0.10567879529502866,0.20653436526929048,0.38383144851605455,0.7610167323547171,0.35609912178371805,0.5701360039649662,0.8713767559896851,0.6712408282493808,0.8133698351615246,0.5444423181061495,0.9804797528299871,0.43515529598473257,0.9018327118494619,0.058268422044250534,0.5954989388406042,0.7413778343963358,1.0
0.2596495306210802,0.9384820789460018,0.5263482400234794,0.9497971279267604,0.8109369052059509,0.25336602591330715,0.5742966437618341,0.27750871398819077,0.0999030755886764,0.5647160743785414,0.784704369580511,0.6282664915738687,0.6846395885311168,0.058137537726723365,0.4752517753206841,0.5367918107796257,0.10200839362461744,0.9883626124459944,0.9819229962348467,0.38596353374143844,0.7552188747374209,0.2109847986118042,0.09698565243801327,0.2268497027637607,0.8662967250225407,0.3624894344440164,0.4270442363690621,0.7181151943841662,0.809630868684853,0.0613777298683611,1.0
0.7183272616624065,0.380460238184013,0.8362927303900574,0.49718545308961615,0.37004531664260853,0.7444773872876008,0.49122756994270433,0.01541773978491412,0.29050893968079816,0.3978533568314032,0.8830476773506066,0.18965305346128036,0.4692353225703697,0.2231294922186623,0.9984378056767408,0.3140598920042619,0.6347995468631495,0.284126459961191,0.5924691122833267,0.7290981918500019,0.8145038241925017,0.48626073744138865,0.1249079213032267,0.798444346067199,0.8353470552290306,0.7990048807374646,0.6083913565187458,0.4170097466942374,0.570965421840969,0.01897189769990648,1.0
0.600829465317992,0.2271579720894521,0.7554042766159453,0.9733346843418474,0.09861261907766927,0.508766279899591,0.17591251392316043,0.19818362320263705,0.6002900390287779,0.8114843253282602,0.674879932489133,0.06598054430203726,0.24352501287322637,0.7209404653671471,0.004736206423496481,0.4183339016741715,0.9864237047851829,0.003909261171975653,0.09460503889738237,0.8690050708059133,0.3076812351754259,0.9808883271481668,0.039128127355913755,0.5792722189645124,0.09667360273117165,0.02531138278667655,0.40915164531459547,0.1961753483661327,0.050914818240360926,0.6649156768177354,1.0
0.5206437110795089,0.481992074912556,0.21762531927747608,0.46091493111603876,0.21445833846876883,0.6488286438548798,0.051336282001073985,0.029135836922717595,0.04189232827357836,0.43897928250780516,0.4788535091331587,0.35351867861085495,0.06577756102573007,0.8190984688745918,0.775641470362898,0.1773522346919626,0.15020566743755936,0.6050709844098389,0.7619124865973737,0.32342881845108684,0.7250483364747162,0.007932368330708428,0.8230326592662477,0.10558521823072331,0.06417648438449353,0.9310024896359781,0.22691835197911203,0.9923534578199786,0.9819650600233951,0.976124620796996,1.0
0.4935850812280347,0.5248156061096324,0.20301700843178405,0.04409841720577046,0.7643796615590508,0.767264262140146,0.4234849115965492,0.8930059314656329,0.8798773053646356,0.6094451153954443,0.9999679351865703,0.22261209593095166,0.2761960756637303,0.5408786351193782,0.30380936520252855,0.06202661018446165,0.00866639657821655,0.3924081534626136,0.17984911244670698,0.6143904457926065,0.475369908738246,0.6068554489272049,0.9870040793443976,0.24778967641152516,0.9129012098903418,0.5439479276032788,0.8192493653752059,0.7864200056344757,0.30250899155168753,0.09964760326850797,0.0
0.279244359432935,0.2828584529918917,0.791986510160166,0.7603793609389121,0.04691580818589958,0.5997465181963949,0.6482087436525023,0.5608736554603239,0.8178718622987989,0.9976342395217409,0.3975131578804568,0.4600831259579582,0.8688355356874521,0.7347601907618748,0.39043702007098535,0.5840224514828367,0.5354728496653568,0.614259650146805,0.9527446616483689,0.04313079840209877,0.013704003843890589,0.9000320703900574,0.1381698586624348,0.8908996335576986,0.3277245418589567,0.6240418726346761,0.3882018210343934,0.6580920099130819,0.8243129847718552,0.7993593011942065,0.0
0.002518902653760313,0.256051445834083,0.3190331603363372,0.9020043989977427,0.6404921182667566,0.09864958725785744,0.21790022638122886,0.7198548981723414,0.6828704663317634,0.42042449850389807,0.5250031289084643,0.4018772473580384,0.9820210843154672,0.4990925594233887,0.11653061937739473,0.041985719703992896,0.7075355518551291,0.5536228622350537,0.03316277024248693,0.25729624046170607,0.507035003777512,0.5621193420110577,0.9842975312167739,0.5583494353352886,0.9924201770159794,0.6319505174794419,0.051006890841430064,0.08608474724597426,0.7990133274302287,0.9877607308126448,0.0
0.10763488827887724,0.11486679013334367,0.5153062759528989,0.43433780473633854,0.3919488559357688,0.8215572206262862,0.5579178578631219,0.41383223873979846,0.07892692163484161,0.778750534477389,0.01981827969041916,0.41700016505263526,0.766883187552299,0.7863114694300012,0.23925583421110153,0.359874690107413,0.8483859906824799,0.9804514704902495,0.5562986500810523,0.9555359964775048,0.7975381687201554,0.5670614470072496,0.04186682887730864,0.15053778994882383,0.9143243036364376,0.044107378211377224,0.25592625930422075,0.09223074616804983,0.7471419843539073,0.06564794187989642,0.0
0.7716130103182323,0.2950373039068115,0.5872329783648332,0.4709348428385475,0.14605944392726777,0.981691066821702,0.9386285862922221,0.6375127911188623,0.651326254314117,0.20761527340102282,0.9905287394556519,0.4481916686829802,0.25406629729364083,0.05650219643378218,0.4706756147791157,0.09167543991858573,0.09157790026451651,0.9844014050925789,0.9797299514633477,0.28627909967911935,0.6058045697446186,0.18467104926568678,0.24814807468227995,0.48089849139851437,0.8415877461790946,0.08305940842966564,0.5696051760332899,0.994944292000428,0.9963203144948323,0.3094720697674883,1.0
0.23503043912934696,0.7067560772925742,0.5331081106348279,0.0006898978893813412,0.7944325278270246,0.08150453904988075,0.21983031229116357,0.2031305391211803,0.3136847456477977,0.3405121940020195,0.5767030325328812,0.2789621207944506,0.8457685302584215,0.788739093834096,0.6668833354351956,0.9201682900775412,0.8147379955183004,0.32402008505999136,0.7245408368025057,0.01247539230914696,0.5891636732489013,0.9760136801769131,0.6925288263807862,0.6035065465161746,0.20411076294592978,0.15080356090225533,0.778560537042093,0.1041285648835032,0.015209853103306803,0.1838243777698817,0.0
0.27530305352587525,0.5764752865810094,0.14497744238780608,0.4375564179265914,0.7034924339977837,0.7516682654329422,0.8639166244914962,0.8412610033757103,0.5463518585874187,0.42048611557227056,0.8510226867197377,0.7726591508072133,0.6539596329623861,0.7828579699428138,0.7103583946039314,0.40700303656331127,0.04983649352057684,0.6006000320439359,0.6473126606694989,0.7124558810929894,0.5139506621415298,0.5115281006470723,0.7393582137255056,0.8524044015789749,0.271839246008037,0.05602163654411385,0.9174503532141571,0.6249557367924035,0.07687497709638191,0.9119795701940554,1.0
0.26827218246605944,0.2830358752259339,0.6281131032763279,0.7307085358981292,0.3959930315036173,0.5246407944309244,0.8772834677807063,0.3390710188588748,0.27474225661210805,0.9125536643157366,0.4460703057004459,0.6301460719499457,0.5808328370403212,0.30630604397436445,0.4582330264515869,0.5229121463653426,0.220885956771256,0.3751554772242939,0.5813706237721994,0.6362392673830312,0.8565963238720211,0.3649973310187329,0.2637616735156464,0.6478591013363437,0.19797871398469247,0.359263136697741,0.9402223332677722,0.506058422711556,0.8445719646931036,0.2640776821550148,1.0
0.20485058481818585,0.3102994078450234,0.43055240563936625,0.018495675894022234,0.7212643636373971,0.465432418803979,0.4641345248345716,0.13797283359492885,0.47503279899915785,0.34771245022193287,0.5912675788658792,0.5053886532151645,0.24133106721650122,0.3859194066900551,0.8597231336854425,0.24065953423693187,0.05537157608771348,0.7900595080822517,0.6161188295297076,0.8126715526547863,0.3025281841514931,0.04156322957147085,0.41379451250056565,0.32951118245338906,0.6389257545425423,0.9191092136312853,0.2708678565901679,0.6579341216623719,0.570967687293735,0.4598147576045515,1.0
